load,temp
3578.0,26.67
3815.0,25.67
4060.0,23.33
3972.0,21.67
3817.0,19.67
3545.0,19.0
3210.0,17.33
2952.0,18.0
2827.0,16.67
2769.0,14.67
2736.0,13.33
2753.0,12.67
2864.0,12.33
3155.0,11.33
3580.0,11.0
3758.0,10.33
3747.0,14.67
3704.0,18.67
3680.0,21.33
3635.0,24.33
3563.0,26.33
3528.0,29.33
3481.0,31.0
3453.0,32.33
3510.0,32.67
3731.0,33.0
3988.0,31.67
3928.0,29.0
3767.0,27.33
3477.0,25.33
3151.0,24.67
2882.0,25.0
2762.0,25.0
2694.0,24.33
2657.0,23.67
2660.0,25.0
2750.0,28.33
3041.0,29.0
3454.0,27.67
3633.0,28.33
3605.0,32.33
3566.0,37.33
3541.0,40.0
3479.0,42.67
3427.0,46.33
3405.0,49.0
3341.0,51.33
3309.0,52.67
3366.0,53.33
3594.0,53.0
3858.0,49.33
3778.0,49.0
3592.0,48.67
3320.0,48.33
2985.0,47.0
2723.0,47.0
2573.0,46.67
2502.0,46.33
2460.0,46.0
2457.0,44.33
2543.0,45.0
2833.0,45.33
3247.0,46.33
3444.0,45.67
3457.0,49.67
3453.0,52.0
3447.0,54.33
3442.0,57.33
3399.0,58.33
3383.0,60.33
3355.0,61.33
3344.0,60.67
3418.0,58.67
3627.0,57.0
3770.0,56.0
3677.0,56.33
3501.0,55.33
3228.0,53.0
2877.0,51.33
2616.0,51.0
2468.0,50.67
2417.0,47.0
2380.0,43.0
2382.0,40.0
2471.0,37.33
2750.0,36.0
3197.0,34.0
3430.0,33.33
3470.0,33.0
3487.0,35.0
3488.0,34.67
3466.0,36.67
3415.0,37.0
3383.0,37.67
3326.0,39.33
3312.0,40.0
3356.0,39.33
3502.0,38.67
3693.0,35.67
3612.0,32.67
3479.0,31.0
3294.0,30.0
3029.0,30.33
2769.0,29.67
2602.0,29.67
2529.0,28.33
2489.0,29.33
2479.0,29.33
2530.0,28.67
2645.0,28.33
2836.0,27.67
3076.0,26.67
3262.0,26.0
3382.0,26.33
3382.0,28.0
3362.0,29.33
3293.0,30.33
3220.0,32.33
3162.0,34.0
3147.0,35.67
3211.0,36.33
3390.0,37.0
3606.0,35.0
3526.0,33.0
3393.0,30.33
3189.0,28.67
2936.0,28.0
2731.0,28.33
2591.0,28.0
2552.0,28.33
2513.0,28.67
2489.0,29.67
2477.0,29.0
2517.0,30.0
2632.0,29.67
2796.0,29.67
3004.0,30.67
3178.0,33.67
3240.0,37.0
3227.0,41.33
3200.0,44.67
3128.0,47.33
3045.0,50.67
2996.0,51.67
3020.0,53.33
3122.0,54.67
3288.0,54.0
3523.0,50.0
3417.0,45.67
3156.0,44.33
2879.0,41.0
2580.0,39.67
2464.0,37.67
2378.0,35.33
2360.0,33.67
2373.0,33.67
2454.0,32.67
2748.0,31.0
3251.0,32.33
3500.0,31.67
3517.0,32.33
3491.0,39.33
3498.0,48.33
3494.0,55.33
3427.0,59.33
3394.0,60.67
3321.0,63.0
3264.0,62.67
3255.0,63.0
3329.0,62.33
3465.0,60.0
3616.0,54.33
3488.0,51.67
3213.0,49.67
2876.0,49.0
2592.0,47.33
2415.0,47.0
2307.0,46.67
2280.0,46.67
2283.0,45.33
2364.0,46.0
2631.0,48.0
3112.0,47.67
3363.0,47.33
3423.0,48.0
3438.0,49.33
3442.0,51.0
3428.0,53.0
3392.0,56.67
3378.0,61.67
3332.0,63.67
3311.0,63.67
3328.0,62.67
3379.0,60.33
3461.0,60.0
3610.0,57.0
3501.0,53.33
3224.0,51.0
2864.0,49.67
2580.0,49.67
2407.0,49.33
2313.0,49.0
2279.0,48.33
2291.0,47.67
2367.0,44.67
2633.0,43.33
3132.0,41.67
3370.0,41.0
3403.0,41.67
3428.0,42.0
3473.0,43.0
3485.0,44.0
3439.0,45.67
3429.0,45.67
3390.0,44.67
3365.0,42.33
3430.0,41.0
3551.0,40.67
3640.0,40.33
3671.0,38.67
3542.0,38.33
3280.0,38.33
2925.0,37.0
2638.0,36.33
2485.0,35.0
2401.0,34.67
2374.0,34.33
2374.0,33.67
2462.0,33.67
2740.0,32.67
3231.0,32.33
3488.0,32.33
3522.0,32.33
3531.0,33.33
3546.0,35.33
3526.0,38.0
3484.0,41.0
3445.0,42.67
3379.0,44.67
3343.0,45.67
3356.0,47.33
3431.0,47.33
3553.0,45.0
3696.0,43.33
3596.0,41.67
3367.0,40.67
3031.0,39.67
2748.0,39.33
2580.0,38.33
2488.0,39.33
2455.0,39.33
2451.0,39.0
2520.0,38.67
2772.0,38.33
3222.0,38.0
3473.0,38.33
3557.0,38.33
3614.0,38.67
3650.0,39.67
3652.0,40.67
3614.0,41.33
3605.0,41.33
3550.0,41.0
3511.0,41.33
3517.0,41.33
3541.0,41.67
3594.0,41.67
3636.0,41.33
3505.0,41.33
3299.0,41.0
3040.0,39.33
2754.0,39.33
2526.0,38.0
2404.0,37.67
2361.0,37.67
2350.0,37.0
2386.0,36.33
2475.0,35.67
2663.0,36.33
2900.0,36.67
3141.0,36.33
3248.0,39.0
3285.0,41.33
3253.0,45.0
3175.0,48.33
3094.0,50.33
3017.0,52.33
2949.0,52.33
2970.0,53.0
3009.0,53.33
3084.0,52.0
3248.0,49.33
3194.0,46.0
3023.0,43.67
2791.0,42.67
2560.0,42.67
2404.0,41.33
2319.0,41.67
2284.0,42.0
2259.0,42.33
2287.0,42.33
2361.0,41.67
2504.0,41.67
2697.0,41.33
2909.0,41.67
3060.0,45.0
3088.0,50.67
3074.0,56.67
3030.0,63.0
2966.0,67.0
2922.0,69.67
2882.0,72.67
2946.0,75.0
3038.0,75.33
3143.0,72.0
3346.0,66.67
3259.0,62.33
2981.0,59.33
2675.0,56.0
2438.0,53.67
2267.0,54.67
2185.0,52.33
2167.0,51.67
2176.0,50.67
2273.0,47.67
2556.0,47.67
3035.0,45.33
3274.0,46.0
3327.0,47.0
3346.0,53.67
3376.0,62.0
3383.0,66.33
3366.0,70.67
3359.0,70.33
3309.0,71.0
3261.0,69.67
3248.0,69.33
3284.0,65.33
3354.0,62.67
3522.0,58.0
3406.0,56.0
3117.0,54.67
2773.0,51.67
2501.0,51.0
2351.0,48.33
2268.0,47.0
2241.0,45.67
2234.0,44.0
2336.0,43.0
2597.0,41.67
3072.0,41.33
3275.0,41.0
3298.0,44.0
3298.0,50.33
3324.0,56.33
3315.0,61.67
3310.0,66.0
3324.0,69.33
3308.0,70.67
3285.0,73.33
3283.0,73.67
3308.0,73.33
3353.0,72.0
3529.0,67.33
3444.0,62.0
3142.0,58.0
2795.0,56.67
2523.0,55.67
2343.0,53.67
2268.0,52.0
2227.0,51.0
2238.0,50.0
2316.0,48.33
2570.0,48.33
3028.0,47.33
3241.0,47.67
3284.0,51.0
3315.0,58.67
3383.0,65.67
3425.0,71.33
3422.0,75.67
3439.0,78.33
3423.0,78.33
3399.0,79.0
3388.0,80.67
3389.0,79.0
3397.0,77.33
3579.0,72.67
3479.0,68.0
3203.0,66.0
2858.0,67.33
2566.0,65.67
2402.0,62.33
2310.0,60.33
2268.0,57.0
2257.0,56.0
2322.0,55.0
2565.0,53.33
3020.0,52.33
3236.0,51.33
3303.0,54.67
3350.0,60.0
3411.0,65.33
3441.0,71.0
3446.0,75.67
3480.0,79.33
3472.0,80.0
3451.0,79.67
3432.0,80.0
3427.0,79.0
3432.0,77.0
3594.0,73.67
3524.0,70.33
3255.0,69.33
2895.0,68.33
2603.0,66.67
2440.0,65.33
2332.0,64.33
2272.0,62.67
2265.0,60.67
2336.0,58.67
2569.0,57.67
2978.0,55.33
3189.0,54.0
3267.0,56.33
3325.0,58.67
3371.0,61.33
3364.0,63.0
3332.0,64.0
3322.0,66.0
3268.0,67.33
3218.0,68.33
3202.0,68.0
3182.0,66.67
3167.0,65.0
3311.0,60.67
3230.0,58.33
3022.0,56.33
2767.0,53.67
2504.0,53.0
2326.0,52.0
2218.0,51.0
2160.0,50.0
2137.0,49.0
2170.0,47.67
2263.0,47.0
2461.0,45.33
2688.0,44.0
2954.0,44.67
3113.0,44.67
3136.0,45.67
3121.0,46.0
3061.0,46.33
2991.0,47.33
2932.0,48.0
2916.0,48.67
2964.0,48.33
3050.0,46.0
3111.0,45.67
3198.0,44.67
3114.0,44.0
2920.0,44.33
2685.0,44.0
2466.0,44.0
2298.0,44.0
2199.0,44.0
2157.0,44.0
2141.0,44.0
2168.0,44.0
2230.0,44.0
2368.0,43.67
2569.0,43.0
2845.0,43.33
3058.0,43.33
3161.0,42.33
3221.0,42.33
3232.0,42.67
3191.0,43.33
3141.0,43.67
3092.0,44.67
3157.0,44.67
3261.0,44.33
3309.0,44.33
3395.0,44.0
3273.0,43.67
3005.0,43.0
2730.0,42.67
2499.0,41.0
2349.0,41.33
2276.0,42.0
2257.0,41.0
2270.0,39.33
2368.0,35.67
2648.0,35.33
3137.0,35.67
3400.0,37.0
3475.0,37.0
3491.0,36.0
3492.0,34.33
3472.0,35.67
3443.0,36.33
3425.0,35.67
3367.0,36.33
3346.0,34.67
3388.0,35.0
3486.0,33.33
3584.0,32.33
3735.0,31.33
3659.0,30.33
3411.0,30.33
3086.0,30.0
2831.0,29.67
2658.0,28.67
2586.0,27.67
2571.0,26.33
2585.0,25.33
2679.0,24.33
2966.0,23.33
3407.0,22.67
3605.0,22.33
3602.0,24.0
3571.0,25.33
3551.0,29.0
3535.0,31.67
3487.0,34.0
3438.0,37.33
3362.0,39.33
3328.0,40.67
3337.0,42.33
3399.0,42.0
3476.0,41.33
3666.0,38.33
3603.0,36.33
3357.0,33.67
3020.0,32.67
2746.0,32.33
2575.0,32.0
2494.0,33.33
2453.0,33.33
2442.0,33.33
2529.0,33.67
2787.0,32.0
3254.0,32.33
3480.0,31.67
3526.0,33.33
3551.0,34.33
3579.0,37.0
3565.0,38.67
3511.0,39.0
3486.0,42.67
3450.0,42.33
3410.0,43.0
3449.0,44.0
3553.0,45.0
3628.0,45.33
3676.0,45.0
3542.0,43.0
3270.0,42.33
2921.0,41.67
2652.0,40.0
2494.0,39.33
2416.0,38.33
2379.0,37.33
2388.0,36.67
2487.0,36.33
2747.0,36.33
3221.0,36.33
3463.0,36.0
3505.0,35.33
3542.0,35.67
3583.0,36.33
3581.0,36.67
3550.0,37.0
3529.0,38.67
3458.0,38.33
3430.0,39.33
3464.0,40.0
3547.0,39.33
3601.0,38.33
3675.0,38.33
3582.0,38.0
3322.0,37.33
2987.0,36.67
2723.0,35.67
2566.0,35.67
2482.0,34.67
2448.0,34.33
2463.0,33.0
2567.0,33.0
2828.0,31.67
3260.0,31.0
3469.0,29.67
3483.0,32.33
3482.0,34.33
3483.0,35.67
3447.0,37.67
3378.0,39.33
3344.0,41.67
3266.0,43.0
3203.0,43.33
3192.0,44.0
3215.0,43.33
3252.0,42.0
3417.0,39.67
3398.0,37.67
3219.0,37.33
2958.0,36.33
2692.0,35.0
2506.0,34.67
2414.0,33.33
2381.0,32.33
2376.0,32.0
2413.0,32.0
2519.0,32.33
2698.0,32.0
2925.0,32.67
3162.0,34.0
3297.0,35.67
3318.0,36.67
3274.0,38.0
3196.0,40.33
3103.0,41.67
3010.0,43.67
2958.0,45.33
2960.0,45.67
3034.0,45.33
3090.0,45.0
3233.0,42.67
3220.0,39.33
3074.0,37.0
2837.0,35.33
2607.0,32.67
2446.0,30.33
2362.0,29.0
2331.0,28.67
2323.0,27.33
2349.0,27.0
2444.0,26.33
2575.0,24.33
2777.0,25.0
2985.0,30.0
3103.0,35.0
3139.0,40.67
3113.0,45.0
3081.0,47.67
3038.0,48.33
3009.0,48.67
3039.0,47.67
3136.0,47.0
3281.0,45.67
3344.0,44.0
3415.0,42.67
3291.0,41.33
3041.0,40.33
2732.0,39.33
2509.0,39.0
2384.0,38.33
2314.0,37.67
2299.0,37.0
2318.0,37.67
2422.0,37.0
2711.0,35.67
3178.0,35.33
3410.0,35.0
3440.0,35.33
3447.0,37.0
3448.0,40.67
3432.0,42.67
3385.0,45.0
3356.0,47.0
3300.0,49.0
3264.0,49.0
3265.0,49.67
3339.0,49.0
3403.0,47.67
3564.0,45.0
3533.0,42.0
3283.0,40.33
2961.0,38.0
2675.0,36.67
2504.0,35.0
2427.0,33.67
2407.0,31.33
2427.0,31.33
2521.0,29.67
2806.0,29.67
3247.0,29.33
3462.0,31.33
3458.0,35.33
3440.0,37.67
3429.0,41.0
3391.0,43.33
3338.0,45.33
3290.0,48.33
3234.0,51.67
3204.0,53.0
3222.0,53.33
3274.0,53.33
3332.0,52.0
3500.0,49.67
3477.0,48.0
3215.0,46.0
2887.0,44.67
2606.0,44.33
2438.0,43.33
2360.0,43.0
2332.0,42.67
2350.0,42.0
2446.0,41.67
2722.0,40.0
3148.0,36.67
3337.0,36.0
3334.0,40.0
3332.0,46.0
3355.0,49.33
3353.0,52.67
3318.0,53.67
3319.0,53.33
3303.0,53.67
3272.0,54.33
3277.0,51.67
3347.0,52.0
3397.0,50.0
3514.0,47.67
3454.0,44.67
3202.0,43.33
2870.0,42.33
2613.0,41.0
2459.0,41.0
2380.0,39.33
2345.0,38.33
2355.0,37.33
2462.0,37.0
2754.0,36.0
3203.0,34.67
3411.0,35.0
3415.0,37.67
3423.0,39.0
3432.0,40.33
3425.0,41.0
3383.0,43.0
3350.0,45.0
3280.0,45.0
3249.0,44.67
3280.0,44.33
3337.0,43.67
3385.0,43.67
3518.0,41.67
3501.0,40.33
3261.0,39.0
2925.0,37.67
2658.0,36.33
2486.0,35.33
2401.0,32.67
2368.0,32.67
2378.0,31.0
2461.0,29.67
2728.0,29.33
3148.0,31.0
3372.0,31.33
3405.0,34.0
3420.0,38.67
3397.0,39.67
3330.0,41.33
3264.0,43.0
3224.0,45.33
3150.0,47.0
3096.0,48.67
3103.0,49.0
3140.0,49.67
3167.0,48.67
3290.0,47.0
3295.0,44.33
3110.0,42.0
2848.0,40.0
2601.0,38.33
2438.0,37.0
2343.0,34.67
2302.0,34.67
2292.0,33.33
2344.0,30.33
2456.0,29.0
2613.0,30.33
2848.0,31.67
3057.0,36.33
3149.0,41.67
3149.0,44.0
3112.0,46.0
3058.0,47.67
3006.0,47.67
2961.0,48.67
2972.0,48.67
3051.0,48.0
3139.0,47.0
3182.0,45.33
3250.0,44.33
3218.0,43.0
3037.0,42.0
2777.0,41.67
2532.0,40.0
2355.0,39.33
2263.0,39.67
2207.0,39.0
2198.0,38.33
2230.0,38.33
2325.0,37.67
2465.0,37.33
2710.0,37.33
2970.0,38.33
3110.0,41.0
3139.0,43.0
3147.0,43.33
3109.0,45.33
2996.0,45.67
2886.0,47.33
2846.0,48.0
2866.0,48.33
2919.0,48.33
3016.0,47.67
3179.0,47.0
3175.0,45.33
2943.0,45.0
2659.0,44.67
2441.0,44.0
2310.0,43.33
2242.0,43.33
2235.0,42.67
2243.0,41.33
2349.0,41.33
2647.0,40.0
3102.0,41.0
3365.0,41.0
3426.0,44.33
3462.0,45.0
3483.0,46.0
3473.0,47.0
3454.0,47.67
3413.0,49.0
3349.0,49.67
3314.0,49.0
3326.0,49.0
3400.0,49.67
3429.0,48.33
3548.0,45.67
3494.0,44.67
3222.0,44.0
2856.0,43.67
2584.0,43.67
2410.0,43.0
2329.0,42.0
2291.0,41.33
2304.0,42.0
2395.0,39.33
2684.0,39.67
3136.0,41.33
3365.0,42.0
3389.0,43.67
3380.0,46.0
3370.0,47.67
3347.0,48.67
3322.0,51.0
3324.0,51.67
3265.0,51.33
3218.0,51.33
3262.0,50.33
3290.0,51.0
3339.0,50.0
3465.0,48.67
3438.0,47.0
3181.0,45.0
2833.0,42.0
2542.0,40.0
2378.0,37.67
2306.0,37.67
2279.0,37.67
2292.0,35.67
2395.0,34.33
2664.0,33.0
3111.0,32.67
3355.0,33.33
3382.0,38.33
3350.0,42.33
3349.0,45.0
3331.0,48.67
3298.0,50.33
3270.0,51.67
3222.0,53.0
3192.0,51.33
3206.0,52.67
3242.0,51.0
3300.0,49.67
3438.0,47.67
3418.0,46.33
3162.0,44.67
2815.0,42.67
2533.0,43.0
2375.0,42.67
2293.0,43.0
2259.0,41.67
2270.0,41.67
2372.0,40.33
2668.0,38.33
3104.0,38.67
3316.0,40.0
3341.0,42.33
3338.0,44.67
3323.0,48.0
3312.0,50.33
3282.0,50.33
3269.0,53.0
3230.0,54.67
3211.0,51.0
3228.0,51.33
3266.0,50.0
3311.0,51.0
3439.0,48.0
3433.0,45.0
3182.0,43.33
2854.0,41.33
2582.0,41.33
2402.0,37.67
2318.0,37.0
2286.0,34.33
2296.0,33.33
2403.0,33.0
2671.0,31.67
3078.0,31.33
3307.0,32.0
3316.0,37.33
3316.0,44.33
3320.0,49.67
3277.0,53.67
3236.0,56.33
3207.0,58.33
3147.0,59.0
3095.0,59.33
3083.0,59.67
3075.0,59.33
3072.0,58.33
3174.0,56.0
3225.0,52.33
3035.0,48.67
2773.0,46.33
2501.0,44.67
2325.0,44.0
2229.0,42.67
2174.0,42.67
2173.0,37.33
2215.0,37.0
2341.0,35.33
2509.0,34.33
2749.0,35.67
2941.0,44.67
3025.0,52.0
3046.0,56.67
3007.0,60.33
2945.0,62.67
2873.0,65.0
2824.0,67.0
2814.0,66.67
2841.0,65.0
2892.0,64.67
2913.0,63.67
2998.0,60.67
3026.0,58.0
2841.0,53.0
2589.0,51.67
2374.0,51.33
2211.0,51.0
2118.0,52.33
2076.0,52.0
2067.0,50.33
2096.0,50.0
2175.0,47.0
2289.0,46.33
2499.0,47.0
2739.0,53.67
2885.0,59.0
2931.0,64.33
2938.0,67.33
2912.0,68.33
2858.0,69.67
2835.0,71.33
2848.0,72.33
2905.0,70.67
2977.0,71.67
3028.0,69.0
3130.0,66.67
3142.0,65.0
2909.0,63.67
2617.0,62.33
2390.0,61.33
2233.0,60.67
2156.0,59.33
2124.0,58.0
2130.0,58.67
2213.0,58.67
2456.0,57.67
2798.0,56.33
3086.0,58.0
3244.0,60.33
3337.0,65.67
3391.0,69.33
3439.0,73.0
3454.0,76.67
3461.0,79.33
3458.0,79.67
3444.0,80.33
3443.0,79.67
3441.0,79.0
3419.0,78.67
3479.0,77.0
3510.0,74.33
3228.0,72.0
2867.0,72.0
2572.0,70.67
2397.0,67.0
2302.0,63.67
2244.0,62.0
2229.0,60.33
2315.0,58.0
2541.0,58.33
2878.0,56.0
3148.0,57.67
3268.0,62.0
3328.0,63.67
3387.0,65.0
3398.0,67.67
3394.0,71.0
3409.0,73.0
3387.0,74.33
3369.0,75.33
3353.0,75.33
3333.0,73.67
3303.0,70.33
3353.0,66.67
3378.0,62.67
3101.0,60.67
2798.0,58.33
2523.0,55.67
2333.0,52.33
2242.0,49.67
2203.0,47.0
2194.0,45.67
2274.0,44.0
2506.0,41.67
2846.0,40.33
3092.0,41.33
3161.0,43.33
3199.0,46.0
3232.0,47.67
3244.0,50.0
3212.0,50.67
3199.0,54.0
3156.0,54.0
3130.0,55.0
3130.0,55.33
3155.0,55.67
3193.0,54.33
3299.0,53.0
3324.0,49.67
3081.0,48.33
2762.0,45.67
2506.0,43.0
2341.0,41.33
2260.0,40.33
2221.0,39.0
2226.0,36.67
2323.0,35.67
2561.0,34.33
2920.0,33.33
3162.0,36.33
3201.0,42.0
3233.0,49.0
3265.0,53.33
3272.0,56.67
3249.0,59.67
3234.0,61.67
3195.0,63.67
3167.0,65.0
3173.0,64.67
3179.0,65.0
3176.0,63.33
3253.0,59.67
3327.0,56.67
3107.0,55.0
2786.0,53.0
2513.0,50.0
2346.0,48.33
2280.0,47.0
2267.0,44.67
2242.0,43.67
2322.0,43.33
2525.0,41.33
2853.0,41.0
3086.0,43.67
3166.0,48.0
3225.0,53.67
3275.0,58.0
3293.0,62.67
3279.0,66.33
3278.0,65.33
3234.0,67.67
3200.0,68.67
3188.0,69.33
3161.0,68.33
3121.0,64.67
3159.0,62.33
3218.0,58.33
3032.0,56.0
2754.0,54.67
2493.0,53.33
2323.0,53.67
2223.0,56.67
2163.0,56.33
2145.0,56.0
2180.0,55.0
2271.0,54.33
2414.0,54.67
2657.0,55.0
2878.0,57.0
3021.0,55.67
3084.0,57.33
3069.0,59.67
3029.0,59.67
2993.0,59.67
2975.0,61.0
2991.0,61.67
3027.0,60.67
3088.0,60.67
3090.0,59.67
3137.0,57.67
3154.0,55.67
2953.0,55.0
2690.0,52.67
2449.0,52.0
2299.0,50.33
2206.0,49.33
2154.0,48.0
2125.0,46.33
2143.0,43.67
2204.0,43.67
2318.0,42.67
2529.0,42.0
2779.0,41.67
2973.0,41.67
3068.0,41.67
3101.0,42.0
3106.0,43.33
3062.0,44.0
3033.0,44.67
3049.0,44.67
3120.0,45.0
3183.0,44.67
3267.0,43.67
3235.0,43.0
3174.0,42.0
2931.0,41.33
2674.0,41.0
2448.0,40.33
2331.0,39.33
2274.0,39.0
2250.0,38.67
2265.0,38.0
2353.0,38.33
2620.0,39.0
3000.0,39.33
3270.0,40.33
3420.0,40.33
3482.0,42.33
3524.0,44.0
3534.0,48.0
3506.0,50.67
3483.0,51.33
3432.0,53.0
3390.0,54.67
3435.0,54.0
3485.0,54.0
3443.0,53.67
3423.0,52.33
3360.0,51.0
3095.0,49.67
2770.0,48.33
2509.0,48.67
2347.0,48.67
2278.0,49.0
2244.0,48.0
2244.0,46.0
2328.0,45.67
2565.0,45.67
2925.0,45.0
3162.0,44.0
3236.0,45.33
3297.0,46.67
3358.0,46.67
3354.0,47.67
3323.0,48.0
3317.0,49.67
3266.0,50.33
3216.0,51.0
3211.0,52.33
3251.0,51.33
3269.0,51.0
3318.0,50.33
3373.0,47.67
3143.0,45.67
2825.0,43.67
2552.0,45.0
2382.0,44.33
2296.0,44.67
2256.0,44.0
2245.0,43.0
2343.0,42.0
2598.0,41.67
2947.0,41.33
3173.0,42.67
3248.0,45.33
3300.0,48.0
3304.0,49.67
3305.0,51.0
3267.0,53.0
3246.0,53.0
3199.0,53.0
3158.0,50.33
3166.0,52.67
3211.0,51.33
3236.0,51.33
3302.0,50.33
3338.0,47.33
3117.0,46.33
2817.0,43.33
2561.0,42.67
2386.0,40.67
2285.0,39.33
2262.0,38.0
2276.0,37.67
2364.0,36.67
2625.0,35.33
2973.0,33.67
3180.0,36.67
3233.0,43.0
3257.0,47.67
3264.0,49.67
3253.0,52.33
3219.0,54.0
3218.0,56.0
3195.0,57.33
3184.0,56.67
3200.0,55.67
3269.0,51.67
3322.0,50.33
3379.0,47.67
3337.0,47.0
3090.0,47.0
2786.0,47.0
2526.0,47.67
2365.0,47.67
2265.0,48.0
2226.0,47.67
2222.0,47.33
2289.0,46.33
2537.0,46.0
2925.0,45.0
3193.0,44.0
3317.0,43.67
3372.0,43.67
3414.0,44.0
3400.0,45.0
3332.0,45.33
3306.0,46.67
3255.0,45.67
3209.0,45.67
3207.0,45.33
3216.0,44.33
3222.0,43.0
3281.0,40.33
3342.0,38.33
3177.0,37.33
2902.0,36.33
2645.0,35.33
2475.0,34.67
2377.0,34.33
2332.0,33.67
2306.0,33.33
2359.0,33.0
2468.0,32.67
2630.0,31.67
2889.0,33.0
3074.0,34.0
3153.0,36.33
3174.0,39.67
3134.0,42.67
3067.0,44.67
2995.0,47.67
2920.0,48.67
2894.0,51.67
2935.0,51.0
2992.0,51.33
3010.0,50.67
3066.0,49.0
3171.0,44.0
3019.0,42.33
2783.0,41.67
2559.0,38.33
2386.0,37.67
2300.0,35.33
2254.0,35.33
2240.0,34.33
2268.0,33.67
2324.0,31.33
2434.0,29.67
2643.0,31.67
2863.0,38.67
2998.0,43.67
3035.0,45.67
3041.0,48.33
3010.0,50.0
2951.0,50.67
2903.0,52.33
2901.0,52.33
2969.0,52.67
3063.0,51.0
3114.0,50.0
3197.0,47.67
3275.0,45.0
3047.0,43.0
2732.0,41.67
2496.0,40.33
2365.0,39.33
2299.0,36.33
2275.0,37.0
2295.0,34.33
2396.0,33.0
2661.0,32.0
3087.0,32.67
3296.0,37.33
3321.0,41.67
3330.0,45.67
3342.0,48.0
3330.0,50.0
3297.0,53.33
3278.0,54.67
3233.0,54.67
3193.0,55.33
3195.0,56.0
3233.0,55.67
3273.0,54.67
3347.0,52.67
3401.0,51.0
3133.0,50.33
2788.0,49.33
2511.0,50.0
2351.0,50.0
2276.0,49.67
2235.0,49.67
2241.0,49.67
2322.0,47.33
2597.0,46.0
3015.0,45.0
3297.0,44.33
3380.0,45.0
3453.0,44.67
3509.0,44.67
3560.0,45.0
3551.0,45.33
3509.0,46.0
3469.0,46.67
3442.0,46.33
3472.0,46.0
3533.0,46.0
3552.0,45.67
3554.0,45.67
3501.0,44.67
3227.0,44.33
2876.0,44.33
2608.0,44.33
2440.0,44.33
2353.0,44.33
2309.0,44.33
2306.0,44.0
2383.0,44.0
2645.0,44.33
3059.0,44.33
3309.0,44.33
3361.0,45.67
3399.0,46.67
3426.0,48.0
3423.0,48.67
3389.0,50.0
3385.0,52.33
3337.0,53.0
3290.0,53.33
3327.0,52.67
3382.0,52.33
3427.0,51.0
3478.0,50.67
3465.0,50.0
3222.0,49.0
2868.0,48.0
2600.0,47.67
2420.0,47.0
2340.0,46.67
2296.0,46.0
2289.0,46.0
2378.0,46.67
2629.0,46.67
3054.0,46.67
3314.0,47.33
3379.0,47.67
3429.0,48.67
3460.0,49.67
3460.0,50.33
3416.0,51.33
3398.0,52.0
3354.0,53.67
3309.0,54.0
3312.0,53.67
3352.0,53.67
3375.0,54.0
3430.0,52.67
3458.0,52.33
3219.0,51.67
2865.0,51.0
2568.0,50.67
2399.0,51.0
2303.0,50.33
2250.0,51.0
2248.0,50.67
2328.0,51.0
2574.0,51.0
2999.0,50.33
3281.0,51.0
3384.0,51.67
3435.0,52.0
3485.0,52.33
3456.0,52.0
3420.0,53.67
3392.0,54.0
3334.0,54.67
3284.0,55.67
3294.0,55.33
3307.0,55.0
3295.0,55.33
3287.0,55.0
3291.0,54.0
3110.0,52.67
2838.0,52.67
2564.0,52.33
2372.0,52.0
2265.0,49.33
2203.0,48.0
2184.0,48.0
2214.0,47.67
2311.0,47.67
2483.0,47.67
2752.0,47.67
2980.0,48.33
3087.0,50.0
3101.0,52.67
3095.0,56.0
3036.0,58.33
2973.0,60.0
2912.0,60.0
2885.0,61.0
2904.0,61.67
2938.0,61.33
2932.0,59.67
2961.0,57.33
3063.0,55.0
2933.0,52.0
2685.0,50.33
2459.0,48.33
2296.0,46.33
2199.0,46.0
2151.0,45.33
2137.0,43.33
2153.0,43.33
2202.0,43.33
2305.0,42.67
2534.0,44.33
2772.0,47.67
2901.0,50.33
2938.0,52.0
2934.0,54.0
2913.0,57.67
2876.0,59.33
2833.0,60.67
2833.0,61.0
2889.0,61.67
2988.0,61.67
3039.0,61.33
3093.0,58.33
3204.0,54.0
2980.0,52.33
2663.0,48.33
2419.0,47.0
2257.0,45.0
2177.0,41.67
2148.0,40.33
2150.0,39.33
2248.0,38.33
2491.0,37.0
2912.0,37.33
3172.0,42.33
3232.0,47.67
3267.0,53.67
3301.0,58.67
3315.0,62.67
3298.0,65.33
3301.0,66.67
3254.0,67.33
3208.0,67.0
3194.0,68.0
3202.0,67.33
3206.0,66.0
3256.0,63.0
3339.0,59.0
3100.0,57.0
2748.0,56.0
2451.0,55.67
2288.0,55.67
2200.0,54.67
2154.0,54.33
2149.0,54.33
2242.0,53.67
2490.0,52.0
2915.0,51.67
3188.0,51.33
3277.0,50.67
3338.0,50.0
3391.0,50.0
3413.0,50.0
3409.0,50.0
3423.0,50.33
3376.0,50.33
3354.0,50.67
3416.0,50.33
3496.0,49.67
3486.0,50.0
3461.0,50.67
3383.0,51.33
3123.0,52.0
2785.0,52.33
2510.0,53.67
2336.0,53.67
2246.0,54.0
2216.0,54.33
2198.0,54.33
2284.0,52.67
2539.0,52.0
2968.0,52.0
3266.0,52.67
3337.0,53.0
3388.0,54.0
3424.0,55.0
